HOME_TEAM_ID,VISITOR_TEAM_ID,SCORE_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,SCORE_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
54,48,102,0.392,0.762,0.256,18,55,91,0.385,0.857,0.273,18,55,1
61,42,95,0.4,0.696,0.297,17,49,103,0.418,0.722,0.333,24,50,0
41,65,97,0.417,0.842,0.423,24,42,82,0.386,0.6,0.179,14,53,1
50,40,96,0.406,0.6,0.316,22,47,89,0.348,0.783,0.225,15,61,1
59,49,111,0.485,0.833,0.256,29,38,121,0.53,0.818,0.429,21,44,0
57,56,134,0.543,0.647,0.42,24,48,105,0.483,0.667,0.321,27,38,1
46,63,114,0.434,0.882,0.333,23,44,120,0.467,0.84,0.417,26,48,0
39,66,112,0.512,0.85,0.29,26,36,123,0.527,0.824,0.406,32,46,0
53,52,96,0.398,0.867,0.395,24,46,121,0.5,0.529,0.444,34,38,0
64,54,135,0.521,0.947,0.5,24,38,134,0.536,0.75,0.441,28,42,1
38,61,83,0.39,0.727,0.324,19,42,115,0.42,1,0.286,22,60,0
55,51,109,0.473,0.818,0.389,17,35,114,0.466,0.833,0.316,26,47,0
41,40,128,0.528,0.8,0.5,32,46,112,0.483,0.813,0.517,26,42,1
45,60,124,0.505,0.786,0.447,29,54,91,0.374,0.563,0.326,22,39,1
43,59,102,0.512,0.625,0.3,26,41,96,0.476,0.714,0.25,24,39,1
47,56,105,0.395,0.759,0.441,25,46,115,0.488,0.75,0.313,31,47,0
58,62,101,0.394,0.714,0.222,20,52,110,0.411,0.87,0.381,16,51,0
37,42,113,0.479,0.889,0.429,31,55,87,0.333,0.923,0.302,16,50,1
48,49,137,0.531,0.645,0.429,28,58,95,0.381,0.655,0.286,19,38,1
44,46,115,0.518,0.636,0.484,27,53,113,0.438,0.714,0.35,24,39,1
66,54,123,0.43,0.667,0.419,29,46,122,0.467,0.875,0.362,29,51,1
65,41,88,0.4,0.769,0.214,17,47,94,0.43,0.867,0.304,18,48,0
52,38,138,0.486,0.704,0.378,27,55,134,0.41,0.739,0.368,34,56,1
61,64,83,0.309,0.727,0.206,14,54,98,0.444,0.808,0.185,20,51,0
63,39,132,0.53,1,0.424,28,53,121,0.505,0.722,0.368,38,36,1
50,45,124,0.483,0.774,0.421,26,46,106,0.455,0.682,0.333,21,41,1
40,55,97,0.419,0.667,0.433,28,44,117,0.518,0.8,0.52,24,47,0
59,53,123,0.5,0.667,0.433,32,43,97,0.407,0.783,0.31,17,44,1
62,60,107,0.44,0.867,0.298,18,53,86,0.374,0.611,0.2,19,50,1
56,43,98,0.414,0.706,0.378,23,45,110,0.53,0.556,0.436,25,46,0
57,58,121,0.484,0.864,0.343,25,49,124,0.457,0.793,0.415,24,43,0
49,51,127,0.457,0.778,0.378,25,54,104,0.44,0.565,0.531,19,44,1
47,44,114,0.474,0.474,0.357,21,45,121,0.441,0.833,0.359,30,50,0
48,38,121,0.461,0.931,0.4,19,47,100,0.444,0.8,0.293,20,36,1
65,55,112,0.487,0.829,0.333,24,47,108,0.453,0.75,0.429,20,38,1
54,39,94,0.41,0.632,0.318,26,38,110,0.525,0.565,0.406,24,50,0
52,64,115,0.412,0.842,0.357,24,48,113,0.494,0.655,0.4,25,47,1
41,63,118,0.462,0.875,0.407,26,43,105,0.46,0.632,0.351,25,45,1
49,42,103,0.448,0.778,0.275,21,44,114,0.449,0.857,0.359,30,55,0
59,45,126,0.469,0.724,0.385,30,53,98,0.34,0.684,0.182,15,59,1
44,57,119,0.446,0.722,0.348,31,57,97,0.402,0.867,0.25,21,42,1
37,48,127,0.485,0.769,0.413,33,51,92,0.385,0.75,0.342,23,51,1
51,50,107,0.463,0.842,0.417,24,46,101,0.413,1,0.25,23,43,1
60,43,107,0.427,0.667,0.319,29,52,113,0.437,0.842,0.438,18,43,0
58,47,116,0.398,0.808,0.362,22,49,112,0.468,0.625,0.31,25,56,1
56,57,119,0.495,0.867,0.39,30,55,74,0.298,0.72,0.154,12,45,1
66,42,59,0.274,0.476,0.158,10,43,127,0.511,0.75,0.391,29,59,0
54,63,109,0.442,0.741,0.2,23,44,107,0.433,1,0.364,21,46,1
53,38,103,0.464,0.889,0.29,18,47,102,0.429,0.786,0.333,23,45,1
52,65,108,0.451,0.813,0.394,28,47,100,0.404,0.739,0.297,24,48,1
60,43,108,0.488,0.68,0.382,19,49,99,0.4,0.762,0.25,23,42,1
62,49,124,0.489,0.783,0.435,24,48,120,0.466,0.8,0.41,22,43,1
64,61,108,0.432,0.75,0.395,27,52,113,0.411,0.741,0.429,26,56,0
47,44,99,0.414,0.773,0.323,22,52,111,0.424,0.727,0.224,29,51,0
61,45,107,0.456,0.625,0.357,22,43,92,0.436,0.652,0.3,23,46,1
48,66,104,0.419,0.667,0.333,23,46,103,0.465,0.846,0.324,25,48,1
55,51,115,0.494,0.56,0.361,25,41,104,0.506,0.846,0.417,18,38,1
63,65,127,0.464,0.88,0.375,26,54,92,0.42,0.773,0.25,17,37,1
62,40,127,0.511,0.882,0.381,30,48,96,0.437,0.667,0.345,21,35,1
57,58,93,0.479,0.792,0.207,17,45,107,0.438,0.8,0.378,25,31,0
46,50,100,0.418,0.875,0.263,26,44,128,0.516,0.783,0.4,32,50,0
53,59,100,0.463,0.75,0.444,23,38,101,0.452,0.625,0.343,26,42,0
39,41,101,0.477,0.476,0.292,32,42,102,0.418,0.864,0.25,18,52,0
49,60,130,0.543,0.615,0.541,32,55,110,0.418,0.692,0.352,25,35,1
47,56,94,0.376,0.682,0.357,23,36,123,0.522,0.909,0.31,26,56,0
38,61,113,0.469,0.857,0.475,29,49,111,0.406,0.722,0.348,25,45,1
64,52,99,0.382,0.788,0.161,17,43,117,0.452,0.773,0.462,27,49,0
63,37,87,0.356,1,0.222,22,55,91,0.388,0.813,0.4,22,52,0
39,54,100,0.424,0.737,0.412,20,30,109,0.506,0.636,0.308,25,50,0
51,49,119,0.506,0.727,0.385,27,37,115,0.494,0.69,0.484,16,49,1
41,40,121,0.49,0.789,0.343,32,58,85,0.333,0.789,0.205,18,45,1
42,46,122,0.469,0.694,0.212,35,60,114,0.435,0.778,0.394,31,39,1
59,48,105,0.455,0.684,0.333,28,39,109,0.457,0.75,0.333,20,53,0
43,50,112,0.413,0.714,0.362,35,51,114,0.434,0.783,0.25,23,46,0
44,47,121,0.454,0.722,0.357,30,42,114,0.429,0.719,0.361,22,56,1
66,63,98,0.364,0.842,0.244,25,36,128,0.5,0.667,0.35,26,68,0
55,61,125,0.54,0.765,0.486,28,37,113,0.483,0.857,0.297,21,33,1
45,48,106,0.409,0.697,0.297,22,49,113,0.482,0.679,0.3,28,47,0
56,47,117,0.444,0.947,0.393,31,52,105,0.464,0.789,0.353,24,40,1
65,59,115,0.511,0.846,0.353,25,41,105,0.419,0.625,0.343,22,57,1
37,39,96,0.396,0.765,0.407,27,45,99,0.442,0.733,0.3,23,44,0
40,53,104,0.385,0.706,0.514,28,53,86,0.36,0.929,0.324,19,47,1
42,62,111,0.473,0.7,0.367,25,54,101,0.415,0.636,0.308,26,40,1
44,43,118,0.476,0.792,0.457,27,42,116,0.484,0.867,0.385,28,43,1
46,58,98,0.38,0.76,0.257,19,56,113,0.449,0.647,0.326,24,50,0
52,54,125,0.465,0.917,0.297,26,49,104,0.413,0.813,0.341,26,54,1
41,39,131,0.468,0.722,0.432,36,57,95,0.357,0.714,0.303,21,51,1
45,64,125,0.512,0.595,0.395,24,48,119,0.438,0.778,0.31,19,45,1
63,49,87,0.467,0.8,0.31,22,42,77,0.419,0.75,0.281,21,35,1
61,55,123,0.5,0.667,0.441,33,57,107,0.417,0.731,0.235,19,40,1
38,53,98,0.352,0.87,0.35,19,51,97,0.404,0.571,0.405,25,50,1
48,37,125,0.524,0.75,0.512,28,44,99,0.4,0.917,0.237,19,33,1
50,40,117,0.457,0.773,0.326,30,49,114,0.414,0.769,0.324,21,53,1
60,66,97,0.384,0.696,0.319,21,43,113,0.494,0.667,0.273,25,54,0
59,62,111,0.465,0.76,0.353,22,60,85,0.317,0.6,0.233,14,47,1
57,44,107,0.446,0.773,0.421,21,53,121,0.42,0.765,0.348,32,47,0
58,56,117,0.473,0.684,0.34,22,51,106,0.467,0.846,0.314,24,38,1
46,43,103,0.432,0.76,0.333,26,52,102,0.43,0.621,0.27,20,45,1
47,51,97,0.364,0.688,0.314,17,41,123,0.483,0.725,0.417,20,54,0
